id,GPStime,centralFreq,peakFreq,snr,ifo,bandwidth,duration
ZzEBbmA3bB,1136971954.859,21.797,12.239,8.725,H1,24.727341,2
UBP9OQ1NGo,1127442121.846,70.893,53.485,7.936,L1,77.785088,0.188
9rQo6juQMo,1130885510.625,19.049,18.634,11.068,L1,3.04263,2.5
nf5fEL1gVc,1127992153.203,64.347,59.089,13.467,H1,50.095501,0.688
asQk0EwB65,1134476626.836,1014.207,211.477,147.139,H1,1992.511963,1.125
LIQxwPHsws,1136404179.799,1916.759,72.366,15.81,H1,3818.293457,1.313
1g7upRtYdI,1128421892.941,206.665,134.965,9.458,L1,178.921906,0.047
2DW0kUovqx,1131116825.219,82.926,83.006,7.671,L1,2.17787,0.688
N84E6sSssY,1137040215.375,3794.162,10.362,79.234,H1,7578.409668,12.593
9AccS2IFPr,1127072552.516,60.527,59.089,11.183,H1,24.528191,0.625
PXSOCzhbhH,1129967935.391,2196.969,22.047,27.077,H1,4370.55957,0.625
gONoMK43zP,1127423111.406,66.097,64.579,8.014,L1,8.8498,0.313
fRHzRCoPrt,1126936717.177,1568.173,276.75,67.71,L1,3072.345215,0.438
f9fgsTj06q,1134176818.188,3463.154,20.755,12.891,H1,6897.336914,2
bNdjpjKnac,1132687145.19,294.661,111.128,18.63,H1,521.001648,0.25
bW782GcJBH,1129132831.929,303.684,121.663,18.211,H1,528.770081,0.219
hBHwZ6Dcdn,1136717316.33,1251.541,89.676,184.222,H1,2479.702881,2.606
MPwaO8SHK8,1136037011.188,1330.146,42.419,17.872,H1,2624.389648,2.344
R5A1we0jsA,1129700227.141,60.527,60.799,13.362,H1,24.528191,0.563
fdiDuc8qGb,1134546681.154,2518.319,324.754,21.853,H1,4968.316895,0.175
pIzZeFDikq,1133886646.223,2419.53,38.027,13.081,L1,4794.570313,0.507
N2rbnTdzpb,1134000788.164,3458.39,13.013,18.968,L1,6906.865234,4
R2J1cXdacY,1127025552.591,444.386,225.349,16.873,H1,824.772766,0.219
jIGFmNnqB7,1133996638.481,134.788,111.128,12.252,H1,201.255417,0.125
VXNQvmPe8a,1126703027.219,1521.968,43.175,643.787,L1,2979.936523,5.5
Qxjwdfwjg8,1136461013.401,814.256,111.128,17.702,H1,1616.227539,3.75
SCMYquIGb2,1128432621.105,210.067,134.965,8.052,L1,172.116394,0.031
6jSbnN7meR,1127322677.928,809.473,171.213,12.479,H1,1554.946655,0.688
QWOYDUvmU3,1133226557.244,837.414,324.754,15.312,H1,1569.912109,0.078
vLiVA4tmQ8,1135861485.094,3977.241,23.318,32676.018,H1,7946.48291,22.75
QCFGuW5BAD,1137213068.781,128.784,128.232,7.927,H1,4.71587,0.313
ZjjkhiPuF2,1130639484.496,72.976,47.124,10.246,H1,101.463013,0.125
yr78l4nKuW,1127593369.418,1661.541,225.349,18.791,L1,3226.555176,0.164
RjB7li7JGX,1131058915.282,3484.299,137.711,77.73,H1,6956.312012,3.5
JxrY6xzIoq,1128998425.328,62.156,60.799,12.776,H1,27.78573,0.594
sooxMewFl7,1134463601.518,2818.174,262.065,189.771,H1,5624.062012,2.75
An4yFmw9sE,1128171483.484,60.527,60.799,10.658,H1,24.528191,0.375
2W23MQZ6EE,1128537272.232,1001.243,80.667,15.384,H1,1938.485962,0.375
XBYsDxn2IY,1129159158.313,52.396,37.797,12.523,H1,40.791199,2.969
U4imdJSzw3,1132857686.625,18.756,18.811,7.949,L1,1.25918,2
mgh0AVpXkV,1127316929.208,788.886,821.537,13.048,H1,441.634369,0.102
gGbi80oKGG,1136980315.156,3578.646,15.513,13.392,H1,7138.427246,5
EkRSkrpPet,1128421736.324,202.501,134.965,8.623,L1,170.593903,0.039
zKCTakFVcf,1127425468.976,2024.177,1337.828,15.371,L1,3778.701904,0.047
nbnHwW384W,1130147109.903,237.781,111.128,26.115,H1,420.429321,0.5
C4W1PafwxQ,1133262896.439,3349.032,58.396,46.783,H1,6669.093262,1.75
3EDIQxsHFq,1134494132.313,353.355,31.263,9.41,H1,669.218323,1.25
fHgCro5KxO,1128055327.769,823.109,225.349,12.073,H1,1527.675049,0.047
vDnLsLzi7F,1128679194.82,1212.732,339.876,40.639,H1,2361.463379,0.25
jq9qxV25W7,1132718202.571,1016.354,211.477,80.145,H1,1988.217896,0.438
PPfwMlbWad,1136268246.528,370.211,170.654,15.422,L1,635.505798,0.094
tjyLYdSQOR,1127703663.982,662.101,225.349,49.544,L1,1260.20105,0.438
XENekrySkA,1132099828.891,2817.581,10.501,29.547,L1,5625.247559,2.5
2J3JVOsywJ,1136391602.556,183.374,170.654,11.759,H1,356.283234,0.75
VHPJmhHdsD,1127439340.609,250.93,51.235,8.043,H1,423.261902,0.313
hcHgYzG0BD,1133955947.742,828.595,39.717,16.744,L1,1621.289185,0.875
26CFfZBda0,1134491498.375,2820.269,33.807,13.018,H1,5604.63623,1.5
J4PP38e9ru,1130143494.218,206.626,183.481,7.644,L1,170.207886,0.352
mg6L2Y4tFT,1128432699.207,152.759,127.559,9.073,L1,179.529358,0.063
jsDyDC32HS,1135500699.422,3303.162,10.501,10.064,L1,6594.038086,1.5
vBXl1Eg5DO,1127963555.932,1212.732,417.4,82.049,H1,2361.463379,1.375
JLT7p294Hs,1129347179.61,125.806,99.067,11.694,H1,155.085052,0.125
Y6RlvXlT2R,1135532109.445,3979.047,13.013,23.918,L1,7942.870605,3.5
5f0ZwozQwQ,1133374626.438,2555.081,64.915,9.678,L1,4989.839844,0.75
mbxeRtzWHm,1134147385.2,197.838,137.711,9.115,H1,327.355743,0.027
suiVKoop7i,1130501095.45,213.261,137.711,14.573,H1,296.509125,0.188
Wq2Dwkdw5l,1136406016.047,3198.093,19.599,14.319,H1,6377.319336,1.32
k0hbESmmxC,1134916712.164,3876.013,13.013,58.032,L1,7743.470215,3.5
mOL5QH6caP,1127316661.429,1398.354,183.495,16.508,H1,2732.707764,2.109
Vf3NSmoaJx,1128072511.938,1229.54,39.475,152.168,L1,2395.080078,7.125
tUFnovTQpr,1134869274.12,291.364,170.654,18.995,L1,527.595764,0.188
z14BdoiFZS,1132636755.365,3981.775,1182.975,10.321,L1,7492.717773,0.824
KRjc7YP8UM,1128870967.725,138.07,123.754,8.591,H1,130.556854,0.518
pd1JlMKKxg,1135784158.675,376.485,170.654,14.935,L1,622.957153,0.109
j0ixh2tbtG,1127434242.142,303.684,149.414,43.813,H1,528.770081,0.313
sMCKvgzdtJ,1136265275.875,3977.241,11.127,57.074,L1,7946.48291,10.125
paPw0luMLw,1132918177.998,3589.809,89.676,114.521,L1,7150.647461,1.25
dksFxw9goV,1127984058.112,1212.732,629.531,40.196,H1,2361.463379,0.219
fjWUYSBuxk,1136559524.7,443.347,170.654,16.712,H1,818.37384,0.125
wWZv1GScnS,1132803152.282,2650.359,111.128,133.325,H1,5271.746582,1.625
BnqCmGUOv9,1135142934.977,3807.485,13.013,40.727,L1,7606.969238,3.5
MrO8gpPzdk,1130078221.172,1513.876,59.708,14.963,H1,2943.089111,0.875
WqWjSU47HP,1135827537.188,3867.873,11.139,10.764,L1,7720.521484,2.322
pOapz6cpRp,1133208723.625,1874.842,18.651,8.364,L1,3713.429932,1.574
pl5DRfiUpn,1131562250.875,3978.313,10.179,17.541,L1,7944.340332,2.75
g1jyZXiWPD,1133461925.313,459.528,31.825,9.665,H1,878.961243,1.25
HJrpisYje6,1135177282.682,2580.446,72.366,150.963,H1,5131.919922,1.75
pRQdOrj7lr,1135808574.531,3940.311,31.546,1801.903,H1,7870.70752,6.305
aY47T2gSvJ,1127995314.214,179.758,183.495,7.659,L1,139.945816,0.91
BNBmEvKIO3,1132934797.938,3424.924,48.883,8.248,H1,6754.821289,1.25
GDFS2FvCoj,1132780321.95,2967.216,211.477,121.461,H1,5889.941406,0.883
FtvQTHh1WJ,1132035646.125,3982.542,26.944,15.333,L1,7935.880371,7
iPiHER6Qpt,1128055263.519,542.099,183.495,58.382,H1,1020.198975,0.383
xIkavOg9gM,1127119340.932,74.542,53.485,9.713,H1,70.486023,0.094
ntZP8721Hs,1129043301.232,1551.772,65.684,211.259,L1,3039.544189,2.011
iXpYlGw377,1130889256.364,2644.891,111.128,16.236,H1,5221.461426,0.194
PWYWma9EAW,1128404140.473,147.863,120.558,9.504,L1,162.422272,0.094
ap5KOlNPDj,1134476257.781,142.679,96.562,8.984,H1,109.724579,1.156
5S62bVPYbJ,1135898457.75,3484.299,13.64,42.978,L1,6956.312012,5
XeQ9BxxhgU,1136284430.875,2023.227,11.327,41.121,L1,4031.230225,3.502
QxK2YAqGjZ,1126882610.215,140.865,58.024,12.094,H1,217.730896,0.25
oemotytfqv,1135953377.712,1154.596,170.654,56.321,L1,2224.528809,0.5
JGmbl9P4Sw,1131410460.904,3551.924,262.065,2386.44,H1,7091.562988,12.375
3JKBMOrzl5,1127098670.461,662.101,276.75,78.897,H1,1260.201172,0.5
57YmuEo7D5,1137218923.283,3942.549,498.708,1001.184,L1,7866.231445,4.25
srp5YySvav,1135793824.404,2679.629,72.366,61.666,H1,5330.286621,1.125
NqDYZ9aRKv,1134622454.625,3742.109,10.072,18.279,L1,7468.993164,6
dAuCNvKjgF,1126936599.172,919.535,59.089,13.754,H1,1742.543335,0.813
l8bg4cyHzq,1128432647.473,134.569,134.965,7.56,L1,21.120489,0.039
TIX9tXNFOV,1132668633.206,345.982,111.128,23.856,H1,683.963928,1.25
WNaNgaYC1y,1129330721.912,1762.122,99.672,8.365,L1,3405.701172,1.445
fVI0E8RTBd,1134480304.313,3116.094,21.128,10.388,H1,6203.21582,2
QLG9PCYExD,1128339210.653,303.684,183.495,18.128,L1,528.770081,0.125
ffLHdjolEU,1135822667.063,3740.303,11.913,787.405,H1,7472.605469,12.514
HreEd36El7,1132256600.18,447.433,324.754,12.959,H1,810.202271,0.063
qSwFc4P9uJ,1132611132.741,298.747,170.654,8.89,H1,512.830017,0.258
gvrwla1G5Y,1131471735.945,3485.445,13.013,15.556,L1,6958.60498,1.5
KEUDi01zpm,1131157336.408,303.81,211.477,15.463,H1,502.703705,0.094
YAsr4tdjO4,1132640370.438,849.7,64.915,9.201,L1,1579.079346,0.625
P6R8sVKBno,1130675021.473,2633.656,38.027,69.595,L1,5243.932617,2.25
nF2KhE890Z,1132034983.598,349.827,47.124,63.079,H1,676.274597,2.125
KTK9UGNdmW,1126874100.735,384.882,99.067,13.504,H1,705.763489,0.188
AHRob4XvF0,1131190254.38,437.389,170.654,47.616,L1,830.289307,0.375
uqpNVQ4XUw,1127403615.742,813.123,225.349,27.71,H1,1547.647705,0.219
gJ2Suw6O4o,1128388988.934,192.484,127.559,7.738,L1,160.432281,0.078
nuhG2DAvGk,1133365952.725,154.84,89.676,17.542,H1,273.779449,0.25
2tIShOsr8n,1126882603.528,169.347,99.067,14.096,H1,274.693451,0.281
rJMugh0bsk,1129981958.688,3075.15,12.32,10.588,L1,6142.300293,1.529
Cu913zYBAK,1128088588.646,542.099,99.067,179.152,H1,1020.198975,1.438
soMs0Elwhv,1128078450.307,117.674,53.485,51.595,H1,171.348068,1.375
aU6MYyooxE,1135828593.688,2375.273,16.667,17.318,H1,4731.680176,2.375
mxVKAqCtmu,1129967949.828,2670.86,22.047,25.885,H1,5318.340332,1.008
2fJrQGHl7P,1127316945.818,601.72,874.625,19.723,H1,703.979004,0.276
MEd9mpIlWK,1135665507.75,3977.241,13.9,1022.898,L1,7946.48291,9.25
Zi3mISrTUY,1128404138.629,166.702,120.558,8.654,L1,111.860588,0.039
wWCK3HckPT,1135023707.484,3760.718,13.768,10.502,H1,7502.569824,5.75
xvDnwYrQJA,1127455791.581,1563.55,1166.042,40.429,H1,3063.098877,0.375
V2VCK8EUXh,1132226162.832,357.765,262.065,17.105,H1,660.397888,0.156
BTE5Hz7Ida,1129160383.619,990.461,225.349,346.276,H1,1916.922485,1.625
xxAaCZK8zO,1126754214.469,41.255,47.649,8.957,H1,18.50922,0.438
w80QJp8HVD,1133958755.273,3252.224,39.717,10.614,L1,6462.874023,0.796
9XQ0XYFChx,1136291663.432,2578.992,58.396,81.242,H1,5129.012695,1.75
RFmitpyQAY,1127250194.984,62.156,60.799,12.692,H1,27.78573,0.75
zvS753mkaN,1128396203.155,364.822,149.414,100.206,H1,665.643311,0.875
YLoArkmxnR,1136367980.839,2659.76,170.654,30.894,L1,5252.943848,0.313
egJlBd8w7H,1127950637.422,60.527,60.799,11.643,H1,24.528191,0.625
Tic1lmRB3X,1134919750.859,754.614,17.422,11.265,H1,1487.292603,2
CikXjNubKD,1129535616.513,308.166,183.495,16.179,L1,519.806091,0.125
aqL2WaznDB,1130893933.179,3080.393,111.128,67.915,H1,6131.814453,1.5
ag2iitCGU0,1132274380.49,2083.811,89.676,100.517,L1,4138.649902,1.25
5rv6DZEHo6,1128421676.34,213.646,134.965,9.462,L1,290.793671,0.039
hM0dY4fLVh,1136115025.734,17.589,12.239,13.308,H1,19.954069,3.25
byprYuF1rU,1137215824.662,1290.732,1527.022,9.97,L1,610.037659,0.059
bRFdrxS46a,1133754846.859,1079.172,12.239,8.894,H1,2139.477295,1.125
VhoJKxiiOC,1133690935.844,2099.355,43.08,15.407,H1,4154.82666,2.125
kO0rCWF5np,1134926777.375,2751.753,10.362,34.181,H1,5493.591797,4.5
RZtQ5lQEAk,1132223312.875,3722.656,18.634,33.297,L1,7437.311035,4.25
nO0E4nuss0,1135338403.781,3582.906,21.083,10.105,H1,7129.90918,1.75
qST7pHgDLb,1133675902.363,3453.206,38.027,1492.567,H1,6892,10
FYnrK11DMc,1133206287.375,2504.441,10.179,9.104,L1,4996.071777,1.754
HaY8RGlayy,1129612024.885,1521.968,512.608,53.91,H1,2979.936523,1
rZoN9rN90G,1130148083.712,250.227,111.128,8.355,H1,395.537262,0.063
7HE88XV10G,1132970325.769,433.783,137.711,49.867,H1,837.502747,0.855
JG8PccgNnr,1131565811.688,3605.326,64.915,8.68,L1,7085.067871,0.5
xMLBWxLtBe,1132333893.906,2484.115,10.88,12.631,L1,4958.317383,4
QZnptiOFXS,1128421571.809,165.105,134.965,8.074,L1,78.533981,0.133
KxNNm7s5wp,1135926106.812,370.211,211.477,10.569,H1,635.505798,0.063
n0gnYncYFM,1132859240.645,3408.41,402.439,111.459,L1,6787.849121,1.594
P71ephz3DG,1132810947.772,2650.359,111.128,239.703,H1,5271.746582,1.813
KTtQBiFUu6,1133618560.89,1288.495,262.065,136.389,H1,2558.753662,2
zmIdpucyOG,1134216192.932,1120.043,1337.695,7.511,L1,573.363953,0.188
gvkGBt4pkb,1129802342.886,1599.862,2025.31,10.689,H1,3121.126465,0.09
eDdUAVRTHD,1131283556.719,2440.413,10.88,14.894,L1,4870.912109,2
uXHoy3fm2A,1135205206.376,298.747,137.711,15.677,H1,512.830017,0.219
XqLVHkaDbz,1133269747.813,3252.953,33.572,12.315,H1,6461.416504,1.375
tI4ggPCyZF,1131151591.641,61.445,59.708,14.012,H1,38.22551,0.875
dEDsPyNGT1,1132586379.596,435.242,72.366,35.057,H1,834.583313,0.875
mS8BpiY9go,1129801869.183,1809.965,2025.31,34.301,H1,3555.930908,0.76
wgWPwJlc62,1128421739.207,206.665,134.965,7.833,L1,178.921906,0.047
V1wShOSvkc,1133732365.875,2435.846,11.53,8.51,L1,4853.455566,3
Fh28DBh02u,1133227848.785,3001.351,38.027,1543.793,H1,5990.416504,9.75
N2CTqiqamE,1127308374.743,1228.915,149.414,177.83,H1,2393.82959,2.375
Bj0H1ww2Ta,1134580461.651,3135.85,211.477,106.049,H1,6227.209961,0.625
qH958UprKI,1130769417.469,167.622,105.139,7.562,L1,135.587952,1.328
cETXfzZopb,1134497122.982,1262.776,402.439,42.684,H1,2457.231934,0.375
zt0LKWKOMJ,1136386243.909,680.826,211.477,11.853,H1,1256.735474,0.047
CfqxEU1YJh,1135387565.375,2532.243,18.322,9.033,H1,5035.515137,2
PStcXozxgQ,1133293198.563,3685.459,33.572,16.548,H1,7318.308105,1.75
I0UAyn8GW8,1135685537.909,365.148,211.477,12.795,H1,645.632141,0.039
nOCmFESPM2,1133130900.321,167.031,111.128,12.433,H1,249.398407,0.141
X4alP9wWlt,1134173008.563,3408.41,20.388,14.268,H1,6787.849121,5
EMh1voCm0Q,1131668222.125,2484.708,10.179,13.082,L1,4957.131348,2.25
AR4NRKkqjn,1131384403.788,2654.238,111.128,9.904,H1,5263.987305,0.143
i7y7MVgSXe,1126756794.516,1220.863,417.4,15.555,H1,2345.200439,0.156
2NNpuWcQ0s,1131294290.274,665.719,111.128,33.896,H1,1286.948853,0.625
dx7WHDdb1h,1128895771.447,1228.915,339.876,71.798,H1,2393.82959,0.5
JfFKx29xky,1134258349.875,3292.316,19.353,154.124,L1,6576.632324,7.25
Iqdx1A2Odz,1128213816.13,207.974,149.414,21.158,L1,337.349854,0.219
v5zyV6f9AE,1136465594.828,2411.479,10.501,8.613,L1,4810.672363,1.25
YTkIrH0smH,1134924731.328,3977.241,12.239,16.065,L1,7946.48291,5
z9z3z5nxm7,1133443123.788,201.82,111.128,12.148,H1,319.39093,0.078
8h3S2fRBhH,1132676996.646,2097.359,58.396,31.306,H1,4158.817383,1
tltDexs0Gt,1128074245.484,54.024,60.799,12.081,H1,44.04874,0.813
YTLr03ez6h,1135537761.234,3979.047,17.422,37.168,L1,7942.870605,3.054
FwM5Udf2uP,1130739274.643,560.739,402.439,11.856,H1,991.464783,0.094
zouUp0ZOvH,1134620696.144,1668.724,324.754,40.09,L1,3252.783936,0.351
wFm4QMTO7b,1131617791.927,3703.222,170.654,110.041,H1,7377.473145,1.375
U5Y1bT4tYl,1130237339.852,1195.411,211.477,14.626,L1,2260.809326,0.082
75M6jvgZAz,1136450514.438,452.496,170.654,19.473,L1,800.075928,0.25
T9ETGx07E6,1133795113.579,3005.522,111.128,107.908,H1,5982.073242,2.25
EVwqC7BNFr,1132649838.928,4615.132,1556.173,15.148,L1,6670.700684,0.574
HcHLbu6lKf,1134796426.875,3577.001,10.93,45.445,L1,7141.717285,2.5
1x6ACDZslu,1136392598.313,3978.313,10.416,20.11,L1,7944.340332,4.25
LYVkVQIsvD,1135775904.51,3672.015,1678.449,11.513,L1,6831.12793,0.945
Y0G8Mu8OBU,1137222403.428,1731.766,1527.022,9.846,L1,650.081848,0.055
jjwJFrd6Sb,1129802339.12,1596.213,2025.31,20.881,H1,3128.425537,0.094
ME24oyf4Dw,1136037394.438,530.714,23.933,13.897,H1,1051.514771,3.125
kDK7mFTWry,1132904497.506,2820.872,58.396,165.384,H1,5618.665039,2.375
TQvbC3KIp3,1129615534.156,1367.522,33.399,41.599,H1,2671.043701,1.875
UIWpsnTGAW,1130030796.145,3403.646,262.065,3035.683,H1,6797.37793,6.563
rI1dFDt3dE,1135804819.073,197.838,137.711,10.972,H1,327.355743,0.055
MrRaUELCMj,1127175853.983,204.324,149.414,12.263,H1,344.648926,0.5
UXX4gkJuN0,1126582761.766,62.156,60.799,13.432,H1,27.78573,0.75
wV9DVHA7mf,1132970151.377,824.968,324.754,52.633,L1,1594.804199,0.375
NWeY47PzlY,1134166880.557,826.836,72.366,20.527,L1,1585.35144,0.438
5Prpf77LED,1136499997.153,1449.917,137.711,25.899,H1,2815.170166,0.324
tZC7XBmv67,1136405438.328,281.387,12.239,12.542,H1,547.549866,2
jG6d6KcANc,1131464614.875,1323.3,31.642,16.59,L1,2638.080078,2
URVzTfSP6e,1133477975.938,1182.997,64.915,8.106,L1,2241.863525,0.688
kBFYBitesZ,1127325237.636,148.997,99.067,8.507,H1,201.46788,0.063
vzzhfIuBmC,1135041281.875,2636.786,26.944,11.275,H1,5237.670898,2.25
1c5dyc3tkT,1128035337.486,207.974,80.667,8.477,H1,337.349854,0.031
3VT6c4cyxU,1134469860.438,30.141,20.755,10.983,H1,24.38106,1.75
ZH9SLNK9DI,1130126018.162,1936.539,211.477,24.086,H1,3804.758545,0.254
tp24cMeexB,1132618717.468,3030.517,211.477,32.004,H1,6025.133301,1.188
LmgZCDgkne,1128432658.621,158.524,134.965,7.967,L1,69.029388,0.195
vpq37fF1mS,1127308410.234,448.036,90.644,14.568,H1,817.473694,0.406
KH23wX5yYR,1132751362.358,241.078,170.654,14.217,H1,413.835175,0.188
1R2QyhoFfH,1129802349.284,1830.361,2025.31,16.117,H1,3515.139648,0.121
qg4zuQilQH,1134591159.242,514.661,13.013,11.111,H1,1014.098511,2
G1iJs9LjRG,1134503926.938,3873.042,33.572,13.658,H1,7710.182617,1.811
8m63C6hH8r,1129310267.119,1551.772,65.684,237.64,L1,3039.544189,1.938
GDgxx5Lg0q,1136036308.844,3346.506,49.677,16.988,H1,6674.145996,4.5
l8wROqell9,1128499409.31,992.888,121.663,133.753,H1,1921.776001,0.875
s46yq3EdwD,1126869741.172,1818.097,60.799,12.026,H1,3539.667725,0.563
gDqE17zrZH,1136881675.688,3979.047,11.139,16.321,L1,7942.870605,2.875
AKBP8wfeFS,1136534371.375,3977.241,30.181,81178.727,H1,7946.48291,13.5
uUzn9T7EHd,1133216804.311,116.152,89.676,11.025,H1,147.640045,0.188
ZOUNZGjRAZ,1131774283.747,847.918,111.128,11.768,H1,1676.970215,1.156
8B43zeO6dS,1127328497.516,1535.604,417.4,29.328,H1,2952.664795,0.125
lwKpxTUJCd,1133176375.125,18.457,18.651,7.767,L1,1.85776,1.25
ShcKDarMKJ,1136008576.882,167.031,111.128,11.793,H1,249.398407,0.094
7lCxxijueA,1129202018.109,59.256,60.799,10.281,H1,17.986151,0.5
W3q4Z4nClg,1132152216.298,201.924,137.711,12.236,H1,319.184143,0.188
1wBX7BfpdY,1127309270.347,809.473,149.414,19.597,H1,1554.946655,0.563
Gy8Khg1BsL,1128388966.582,158.524,134.965,8.081,L1,69.029388,0.18
PTipVlqwWs,1128029812.882,182.983,149.414,11.403,H1,247.421844,0.039
LYU8cDeAP2,1135853940.391,2411.479,10.501,10.704,L1,4810.672363,2.5
Yn6jKzCm0K,1136273048.063,2373.628,10.416,22.306,L1,4734.970215,3.801
RPNLukuvrb,1128404080.301,173.139,120.558,9.717,L1,111.870872,0.18
RqbRYSYwcC,1135043793.453,3083.401,19.599,14.233,H1,6151.577637,2
7gwnwvdayw,1133692914.625,3977.241,19.909,155.207,L1,7946.48291,7.055
Melt4MRvKS,1132159687.354,1934.119,137.711,8.706,H1,3783.57373,0.049
HZh5PeIdcq,1134805995.109,14.194,10.501,10.425,L1,16.1022,1.25
vNETMXV4Vw,1130154170.561,3796.161,144.991,8.415,L1,7574.411133,3.428
dFXSSbJGVJ,1129161112.265,217.96,149.414,8.727,H1,317.377319,0.023
vDeLwvZOYx,1127317137.918,473.084,225.349,8.459,H1,767.378174,0.141
dPbcBZRzy9,1131613002.594,43.626,38.713,7.771,H1,42.762009,1.188
9iEHyEEJZx,1130645677.688,3876.353,10.416,21.426,H1,7742.791016,4.75
Ir1IWIdvNE,1130325770.367,3977.72,13.013,15.404,L1,7945.525879,3.566
ReshqlcsmD,1132017145.611,235.12,89.676,16.324,H1,425.75058,0.25
aY37iWsQRD,1127460520.297,1752.136,48.394,7.962,H1,3425.673828,0.375
4goxNtNelX,1129608343.938,1862.668,41.227,151.156,L1,3661.336426,7.707
WoOTwmMAPF,1131186517.766,2618.814,59.708,13.456,H1,5152.964355,0.808
XOLgWi9N7w,1136034848.188,3553.569,27.111,11.738,H1,7088.272461,7.313
f91psuamGl,1135044004.063,1113.771,29.113,11.683,H1,2185.968506,1.563
oBSe4VZQhK,1131203374.262,3596.35,47.124,8.516,H1,7137.567383,0.159
yIah52zp67,1128432622.957,1548.206,134.965,8.525,L1,2848.394531,0.191
r7IZVg2rRv,1128326808.403,1891.203,225.349,1285.835,H1,3718.40625,5.25
lXrefFNG0t,1133296052.875,3197.182,31.943,18.799,H1,6379.140137,6.041
qBCzeFtDgk,1133480013.563,67.739,64.915,9.606,L1,9.89299,0.75
P7nlmkdTf1,1134908507.124,443.347,111.128,13.754,H1,818.37384,0.094
LyRzjyt9Gf,1134487053.688,25.966,20.755,11.657,H1,22.961321,2
dc8qjDKguj,1129801729.169,1838.466,2025.31,16.294,H1,3612.932861,0.078
Kycv7dI54a,1137050471.063,3024.613,11.139,17.137,H1,6036.941406,4.578
4f6990pURE,1126408692.263,207.974,121.663,17.424,H1,337.349854,0.25
pcat1vutBl,1126538748.219,45.636,47.033,9.945,H1,27.271601,0.5
I2TYk8Yc8c,1129054113.764,156.567,153.654,7.87,H1,93.562981,0.391
Q5YDe4O1hn,1127321903.382,1748.486,121.663,58.073,H1,3432.9729,1.375
jfrr6Q4NEG,1132782971.826,1309.872,58.396,89.212,L1,2590.773438,1.576
6NB44xgXLa,1131610051.872,201.924,137.711,17.179,L1,319.184143,0.188
SWp7cobkb0,1128233277.646,300.035,183.495,25.508,H1,536.069153,0.188
iJQaBnIVpM,1133119164.438,2418.588,64.915,8.08,L1,4717.242676,0.75
Bnz6FD0UCg,1127494765.909,182.983,99.067,8.8,H1,247.421844,0.281
lR4v6zDwQW,1136436723.344,1955.807,11.319,16.863,H1,3899.328369,3
rmcWGtLSoe,1134175686.688,3551.032,19.675,9.967,H1,7073.093262,1.75
yjne9bL2pL,1128496116.204,444.386,149.414,75.946,H1,824.772766,0.75
bFxnDkQDTo,1128421600.746,234.177,134.965,9.403,L1,216.678223,0.109
KRq3L8MmnN,1136478510.469,3459.717,15.513,23.716,H1,6904.210449,6
BNEbL8SSXV,1127425717.4,2240.799,1200.625,8.134,L1,3345.459229,0.044
cLdj0nj8Ua,1135117562.766,11.107,10.501,7.6,L1,6.9904,0.188
xbSeQCCBZs,1127165244.838,880.285,276.75,20.523,L1,1619.525391,0.109
MadELFePYT,1128421586.777,141.585,134.965,7.631,L1,131.072784,0.086
Bm3GTf9aie,1134457395.531,2576.274,10.88,12.053,L1,5140.263184,1.262
dWzTVwghn8,1135856045.403,2677.103,137.711,154.121,H1,5335.338867,2.75
JwwhSW4Csj,1131712716.938,1036.627,64.915,9.962,L1,1947.670532,0.75
nMbBWEKKNh,1126858681.433,662.101,149.414,215.051,H1,1260.201172,1.438
nrevfY4b6m,1135816818.241,298.747,170.654,15.363,H1,512.830017,0.125
vw4hERj3m0,1129127717.605,1228.915,417.4,86.372,H1,2393.82959,2.375
uwZyTL8L1x,1126944102.237,444.386,183.495,146.064,H1,824.772766,1.188
GB43nomwVc,1128421744.696,444.386,225.349,25.584,H1,824.772766,0.141
RbxId0lSOT,1132505136.156,3977.241,32.623,18.812,L1,7946.48291,8.617
5Ptv9zYycp,1136038089.048,3452.081,324.754,5255.833,H1,6894.249023,9.844
dY8gAAm4Sf,1128087392.118,140.865,121.663,15.667,H1,217.730896,0.188
KE95XAERIA,1128036308.302,444.386,99.067,36.421,H1,824.772766,0.75
Hm44YYEage,1127960319.485,809.473,183.495,68.59,H1,1554.946655,0.438
dJtPsCSjez,1132942924.178,2963.336,58.396,89.535,L1,5897.700684,2.25
EnqXuyc5m3,1136294882.413,3245.219,262.065,19.48,H1,6435.306641,0.171
UX5xAsDU5v,1127644420.375,448.036,225.349,33.99,L1,817.473694,0.188
iU07O2ZlYh,1136649633.875,3618.601,18.459,364.249,L1,7229.20166,10
QsdBpKhm15,1129282347.646,1891.203,99.067,69.714,H1,3718.40625,1.156
PTDoNpS8wD,1130697899.375,1254.759,18.651,7.824,L1,2473.265625,1.5
1Nqfi9RlFz,1134176537.813,1920.196,21.894,13.915,H1,3811.419922,2
x74ltV5sTB,1134329853.748,2644.84,402.439,1235.801,H1,5277.394043,9.375
enKhMBzGDI,1135922714.507,2131.24,137.711,17.514,H1,4194.160156,0.213
2wq7AWkQu8,1129311313.734,786.399,163.111,11.576,H1,1353.227905,0.77
OD6S2lM4YG,1126842276.507,1228.915,149.414,280.094,H1,2393.82959,1.375
